a	208052.0	alla	16.0	all	3	0.25	0.75
a	208052.0	aloa	1.0	alo	3	0.25	0.75
a	208052.0	alta	17.0	alt	3	0.25	0.5
a	208052.0	anda	11.0	and	3	0.25	0.5
a	208052.0	anna	11.0	ann	3	0.25	0.75
a	208052.0	alex	1.0	lex	3	0.25	0.5
a	208052.0	aqua	518.0	aqu	3	0.25	0.75
a	208052.0	warda	8.0	ward	4	0.2	0.25
a	208052.0	award	47.0	ward	4	0.2	0.5
a	208052.0	area	8077.0	are	3	0.25	0.75
a	208052.0	arya	7.0	ary	3	0.25	0.75
a	208052.0	aura	87.0	aur	3	0.25	0.75
a	208052.0	capra	31.0	capr	4	0.2	0.25
a	208052.0	wana	27.0	wan	3	0.25	0.5
a	208052.0	awan	1.0	wan	3	0.25	0.75
a	208052.0	away	191.0	way	3	0.25	1.0
a	208052.0	petra	15.0	petr	4	0.2	0.25
a	208052.0	pura	33.0	pur	3	0.25	0.5
a	208052.0	hexa	2.0	hex	3	0.25	0.5
a	208052.0	sala	410.0	sal	3	0.25	0.5
a	208052.0	selena	2.0	selen	5	0.1667	0.25
a	208052.0	aba	1.0	ab	2	0.3333	0.75
a	208052.0	ada	2956.0	ad	2	0.3333	0.75
a	208052.0	aga	8.0	ag	2	0.3333	0.75
a	208052.0	ala	15.0	al	2	0.3333	0.75
a	208052.0	ama	3.0	am	2	0.3333	0.75
a	208052.0	ana	12.0	an	2	0.3333	0.75
a	208052.0	ara	2.0	ar	2	0.3333	0.75
a	208052.0	aar	4.0	ar	2	0.3333	0.75
a	208052.0	ata	2.0	at	2	0.3333	0.75
a	208052.0	bea	3.0	be	2	0.3333	0.75
a	208052.0	india	24.0	indi	4	0.2	0.25
a	208052.0	ace	21.0	ce	2	0.3333	0.75
a	208052.0	chila	1.0	chil	4	0.2	0.5
a	208052.0	beda	5.0	bed	3	0.25	0.5
a	208052.0	abed	1.0	bed	3	0.25	0.5
a	208052.0	dea	11.0	de	2	0.3333	0.75
a	208052.0	bela	2.0	bel	3	0.25	0.5
a	208052.0	abel	3.0	bel	3	0.25	0.5
a	208052.0	ado	1.0	do	2	0.3333	0.75
a	208052.0	aed	9.0	ed	2	0.3333	0.75
a	208052.0	plasma	702.0	plasm	5	0.1667	0.0
a	208052.0	era	2.0	er	2	0.3333	0.5
a	208052.0	fora	3.0	for	3	0.25	0.5
a	208052.0	blanca	7.0	blanc	5	0.1667	0.0
a	208052.0	age	285.0	ge	2	0.3333	0.75
a	208052.0	ariana	12.0	arian	5	0.1667	0.5
a	208052.0	gabbana	2.0	gabban	6	0.1429	0.25
a	208052.0	ida	2.0	id	2	0.3333	0.5
a	208052.0	aid	12.0	id	2	0.3333	0.75
a	208052.0	ail	6.0	il	2	0.3333	0.75
a	208052.0	ina	1.0	in	2	0.3333	0.5
a	208052.0	argenta	2.0	argent	6	0.1429	0.25
a	208052.0	isa	7.0	is	2	0.3333	0.5
a	208052.0	bella	1023.0	bell	4	0.2	0.5
a	208052.0	abell	14.0	bell	4	0.2	0.5
a	208052.0	dona	5.0	don	3	0.25	0.5
a	208052.0	doma	5.0	dom	3	0.25	0.5
a	208052.0	mala	8.0	mal	3	0.25	0.5
a	208052.0	amal	3.0	mal	3	0.25	0.5
a	208052.0	menta	1.0	ment	4	0.2	0.25
a	208052.0	amens	1.0	mens	4	0.2	0.25
a	208052.0	aly	1.0	ly	2	0.3333	0.75
a	208052.0	amy	16.0	my	2	0.3333	0.75
a	208052.0	and	103330.0	nd	2	0.3333	0.5
a	208052.0	ane	1.0	ne	2	0.3333	0.75
a	208052.0	mimosa	20.0	mimos	5	0.1667	0.25
a	208052.0	mega	369.0	meg	3	0.25	0.5
a	208052.0	aob	2.0	ob	2	0.3333	0.75
a	208052.0	ofa	15.0	of	2	0.3333	0.5
a	208052.0	mesa	10.0	mes	3	0.25	0.5
a	208052.0	ona	5.0	on	2	0.3333	0.5
a	208052.0	ora	1.0	or	2	0.3333	0.5
a	208052.0	thera	1.0	ther	4	0.2	0.5
a	208052.0	rea	12.0	re	2	0.3333	0.75
a	208052.0	are	130.0	re	2	0.3333	0.75
a	208052.0	suba	2.0	sub	3	0.25	0.5
a	208052.0	sea	84854.0	se	2	0.3333	0.75
a	208052.0	tea	1365.0	te	2	0.3333	0.75
a	208052.0	ate	8.0	te	2	0.3333	0.75
a	208052.0	ath	1.0	th	2	0.3333	0.75
a	208052.0	toa	4.0	to	2	0.3333	0.75
a	208052.0	aoon	2.0	oon	3	0.25	0.75
a	208052.0	una	18.0	un	2	0.3333	0.5
a	208052.0	idea	1.0	ide	3	0.25	0.5
a	208052.0	kina	1.0	kin	3	0.25	0.5
a	208052.0	akin	2.0	kin	3	0.25	0.5
a	208052.0	aster	2.0	ster	4	0.2	0.25
a	208052.0	amos	1.0	mos	3	0.25	0.5
a	208052.0	arista	4.0	arist	5	0.1667	0.25
a	208052.0	protea	17.0	prote	5	0.1667	0.25
a	208052.0	acorn	6.0	corn	4	0.2	0.25
a	208052.0	cava	8.0	cav	3	0.25	0.5
a	208052.0	aina	2.0	ina	3	0.25	0.75
b	84105.0	halfb	6.0	half	4	0.2	0.0
b	84105.0	bira	1.0	ira	3	0.25	0.75
b	84105.0	ab	139149.0	a	1	0.5	0.5
b	84105.0	ba	1708.0	a	1	0.5	1.0
b	84105.0	eb	2439.0	e	1	0.5	0.5
b	84105.0	be	522.0	e	1	0.5	1.0
b	84105.0	ib	8.0	i	1	0.5	0.5
b	84105.0	bi	692.0	i	1	0.5	1.0
b	84105.0	kb	29.0	k	1	0.5	0.5
b	84105.0	lb	7.0	l	1	0.5	0.5
b	84105.0	bl	128.0	l	1	0.5	0.75
b	84105.0	mb	661.0	m	1	0.5	0.5
b	84105.0	bm	119.0	m	1	0.5	0.75
b	84105.0	nb	5.0	n	1	0.5	0.5
b	84105.0	bn	130.0	n	1	0.5	0.75
b	84105.0	ob	2.0	o	1	0.5	0.5
b	84105.0	bo	448.0	o	1	0.5	1.0
b	84105.0	sb	20.0	s	1	0.5	0.5
b	84105.0	bs	130.0	s	1	0.5	0.75
b	84105.0	tb	30.0	t	1	0.5	0.5
b	84105.0	bt	124.0	t	1	0.5	0.75
b	84105.0	yb	1.0	y	1	0.5	0.5
b	84105.0	by	1111.0	y	1	0.5	1.0
b	84105.0	bish	1.0	ish	3	0.25	0.75
b	84105.0	bonus	133.0	onus	4	0.2	0.5
b	84105.0	bunda	2.0	unda	4	0.2	0.5
b	84105.0	bery	2.0	ery	3	0.25	0.75
b	84105.0	bess	1.0	ess	3	0.25	0.75
b	84105.0	best	8716.0	est	3	0.25	0.5
b	84105.0	bali	250.0	ali	3	0.25	0.75
b	84105.0	ball	47.0	all	3	0.25	0.75
b	84105.0	andb	1.0	and	3	0.25	0.0
b	84105.0	band	8.0	and	3	0.25	0.5
b	84105.0	bann	16.0	ann	3	0.25	0.75
b	84105.0	superb	23.0	super	5	0.1667	0.0
b	84105.0	bard	2.0	ard	3	0.25	0.5
b	84105.0	bars	1607.0	ars	3	0.25	0.5
b	84105.0	bette	1.0	ette	4	0.2	0.75
b	84105.0	bab	30.0	ab	2	0.3333	0.75
b	84105.0	bad	8.0	ad	2	0.3333	0.75
b	84105.0	bag	9.0	ag	2	0.3333	0.75
b	84105.0	bal	103.0	al	2	0.3333	0.75
b	84105.0	amb	7.0	am	2	0.3333	0.25
b	84105.0	ban	70.0	an	2	0.3333	0.75
b	84105.0	bar	4625.0	ar	2	0.3333	0.75
b	84105.0	bat	8.0	at	2	0.3333	0.75
b	84105.0	beb	11.0	be	2	0.3333	0.75
b	84105.0	bright	56.0	right	5	0.1667	0.25
b	84105.0	deb	3.0	de	2	0.3333	0.5
b	84105.0	bdo	2.0	do	2	0.3333	0.75
b	84105.0	bed	1414405.0	ed	2	0.3333	0.75
b	84105.0	bee	5.0	ee	2	0.3333	1.0
b	84105.0	bel	59.0	el	2	0.3333	0.75
b	84105.0	ben	48.0	en	2	0.3333	0.75
b	84105.0	ber	6.0	er	2	0.3333	0.75
b	84105.0	bes	49.0	es	2	0.3333	0.75
b	84105.0	etb	2.0	et	2	0.3333	0.25
b	84105.0	bund	1.0	und	3	0.25	0.5
b	84105.0	block	156.0	lock	4	0.2	0.25
b	84105.0	bid	1.0	id	2	0.3333	0.75
b	84105.0	bis	1.0	is	2	0.3333	0.75
b	84105.0	bure	573.0	ure	3	0.25	0.75
b	84105.0	ble	12.0	le	2	0.3333	0.75
b	84105.0	balter	2.0	alter	5	0.1667	0.25
b	84105.0	bnd	1.0	nd	2	0.3333	0.5
b	84105.0	bob	4.0	ob	2	0.3333	0.75
b	84105.0	bon	1.0	on	2	0.3333	0.75
b	84105.0	bow	31.0	ow	2	0.3333	1.0
b	84105.0	bre	708.0	re	2	0.3333	0.75
b	84105.0	thb	27.0	th	2	0.3333	0.5
b	84105.0	bth	537.0	th	2	0.3333	0.75
b	84105.0	bun	2.0	un	2	0.3333	0.75
b	84105.0	bide	1.0	ide	3	0.25	0.75
b	84105.0	kinb	1.0	kin	3	0.25	0.25
b	84105.0	bagan	18.0	agan	4	0.2	0.5
b	84105.0	bose	16.0	ose	3	0.25	0.75
b	84105.0	bina	2.0	ina	3	0.25	0.75
b	84105.0	bing	1.0	ing	3	0.25	0.5
c	45938.0	terc	1.0	ter	3	0.25	0.25
c	45938.0	ca	179.0	a	1	0.5	1.0
c	45938.0	dc	252.0	d	1	0.5	0.5
c	45938.0	cd	184.0	d	1	0.5	0.75
c	45938.0	ec	50.0	e	1	0.5	0.5
c	45938.0	ce	155.0	e	1	0.5	1.0
c	45938.0	ic	137.0	i	1	0.5	0.5
c	45938.0	ci	103.0	i	1	0.5	1.0
c	45938.0	ck	116.0	k	1	0.5	0.75
c	45938.0	lc	10.0	l	1	0.5	0.5
c	45938.0	cl	153.0	l	1	0.5	0.75
c	45938.0	mc	7.0	m	1	0.5	0.5
c	45938.0	cm	2099.0	m	1	0.5	0.75
c	45938.0	nc	1.0	n	1	0.5	0.5
c	45938.0	cn	153.0	n	1	0.5	0.75
c	45938.0	oc	21.0	o	1	0.5	0.5
c	45938.0	co	638.0	o	1	0.5	1.0
c	45938.0	sc	49.0	s	1	0.5	0.5
c	45938.0	cs	99.0	s	1	0.5	0.75
c	45938.0	ct	447.0	t	1	0.5	0.75
c	45938.0	cy	91.0	y	1	0.5	1.0
c	45938.0	cred	11.0	red	3	0.25	0.5
c	45938.0	parc	62.0	par	3	0.25	0.25
c	45938.0	cade	2.0	ade	3	0.25	0.75
c	45938.0	city	60846.0	ity	3	0.25	0.75
c	45938.0	cage	3.0	age	3	0.25	0.75
c	45938.0	perc	30.0	per	3	0.25	0.25
c	45938.0	interc	1.0	inter	5	0.1667	0.0
c	45938.0	cess	2721.0	ess	3	0.25	0.75
c	45938.0	cali	3.0	ali	3	0.25	0.75
c	45938.0	call	52.0	all	3	0.25	0.75
c	45938.0	ctre	1.0	tre	3	0.25	0.5
c	45938.0	cana	7.0	ana	3	0.25	0.75
c	45938.0	cann	3.0	ann	3	0.25	0.75
c	45938.0	capo	3.0	apo	3	0.25	0.75
c	45938.0	casper	1.0	asper	5	0.1667	0.25
c	45938.0	card	489.0	ard	3	0.25	0.5
c	45938.0	care	166.0	are	3	0.25	0.75
c	45938.0	cast	2.0	ast	3	0.25	0.5
c	45938.0	chal	1.0	hal	3	0.25	0.75
c	45938.0	peric	1.0	peri	4	0.2	0.25
c	45938.0	purc	19.0	pur	3	0.25	0.25
c	45938.0	cerro	3.0	erro	4	0.2	0.75
c	45938.0	clux	4.0	lux	3	0.25	0.5
c	45938.0	cubic	15.0	cubi	4	0.2	0.5
c	45938.0	abc	1.0	ab	2	0.3333	0.25
c	45938.0	cab	28.0	ab	2	0.3333	0.75
c	45938.0	acc	55047.0	ac	2	0.3333	0.5
c	45938.0	cac	1.0	ac	2	0.3333	0.75
c	45938.0	cad	2.0	ad	2	0.3333	0.75
c	45938.0	cal	16.0	al	2	0.3333	0.75
c	45938.0	can	275.0	an	2	0.3333	0.75
c	45938.0	arc	74.0	ar	2	0.3333	0.25
c	45938.0	car	155.0	ar	2	0.3333	0.75
c	45938.0	cat	13.0	at	2	0.3333	0.75
c	45938.0	avc	3.0	av	2	0.3333	0.25
c	45938.0	bec	1.0	be	2	0.3333	0.5
c	45938.0	cyc	1.0	cy	2	0.3333	0.75
c	45938.0	dec	19.0	de	2	0.3333	0.5
c	45938.0	terrac	7.0	terra	5	0.1667	0.25
c	45938.0	doc	5.0	do	2	0.3333	0.5
c	45938.0	disc	19.0	dis	3	0.25	0.25
c	45938.0	cel	5.0	el	2	0.3333	0.75
c	45938.0	cen	17.0	en	2	0.3333	0.75
c	45938.0	ceo	34.0	eo	2	0.3333	1.0
c	45938.0	ces	29.0	es	2	0.3333	0.75
c	45938.0	etc	7.0	et	2	0.3333	0.25
c	45938.0	exc	80.0	ex	2	0.3333	0.25
c	45938.0	cock	2.0	ock	3	0.25	0.5
c	45938.0	clock	3555.0	lock	4	0.2	0.25
c	45938.0	idc	3.0	id	2	0.3333	0.25
c	45938.0	inc	395.0	in	2	0.3333	0.25
c	45938.0	cis	5.0	is	2	0.3333	0.75
c	45938.0	cure	2.0	ure	3	0.25	0.75
c	45938.0	cable	4322.0	able	4	0.2	0.5
c	45938.0	cle	1.0	le	2	0.3333	0.75
c	45938.0	cob	2.0	ob	2	0.3333	0.75
c	45938.0	cof	223.0	of	2	0.3333	0.75
c	45938.0	com	76.0	om	2	0.3333	0.75
c	45938.0	con	1242.0	on	2	0.3333	0.75
c	45938.0	cor	9.0	or	2	0.3333	0.75
c	45938.0	cot	22.0	ot	2	0.3333	0.75
c	45938.0	rec	9.0	re	2	0.3333	0.5
c	45938.0	sec	5.0	se	2	0.3333	0.5
c	45938.0	cone	2.0	one	3	0.25	0.75
c	45938.0	cty	167.0	ty	2	0.3333	0.75
c	45938.0	cup	8.0	up	2	0.3333	0.75
c	45938.0	ckin	2.0	kin	3	0.25	0.5
c	45938.0	cory	1.0	ory	3	0.25	0.75
c	45938.0	cour	5.0	our	3	0.25	0.75
garland	22.0	garlands	1.0	s	1	0.875	1.0
d	29694.0	ad	40378.0	a	1	0.5	0.5
d	29694.0	da	158.0	a	1	0.5	1.0
d	29694.0	dd	118.0	d	1	0.5	1.0
d	29694.0	dd	118.0	d	1	0.5	1.0
d	29694.0	ed	135.0	e	1	0.5	0.5
d	29694.0	de	2026.0	e	1	0.5	1.0
d	29694.0	id	94.0	i	1	0.5	0.5
d	29694.0	di	331.0	i	1	0.5	1.0
d	29694.0	kd	5.0	k	1	0.5	0.5
d	29694.0	dk	79.0	k	1	0.5	0.75
d	29694.0	ld	102.0	l	1	0.5	0.5
d	29694.0	dl	95.0	l	1	0.5	0.75
d	29694.0	md	6.0	m	1	0.5	0.5
d	29694.0	dm	82.0	m	1	0.5	0.75
d	29694.0	nd	1552.0	n	1	0.5	0.5
d	29694.0	dn	91.0	n	1	0.5	0.75
d	29694.0	od	3.0	o	1	0.5	0.5
d	29694.0	do	150.0	o	1	0.5	1.0
d	29694.0	ds	76.0	s	1	0.5	0.75
d	29694.0	td	2.0	t	1	0.5	0.5
d	29694.0	dt	79.0	t	1	0.5	0.75
d	29694.0	dy	55.0	y	1	0.5	1.0
d	29694.0	dish	6.0	ish	3	0.25	0.75
d	29694.0	demand	25.0	deman	5	0.1667	0.25
d	29694.0	dist	45.0	ist	3	0.25	0.5
d	29694.0	dive	4.0	ive	3	0.25	0.75
d	29694.0	agod	1.0	ago	3	0.25	0.25
d	29694.0	dago	1.0	ago	3	0.25	0.75
d	29694.0	agrd	5.0	agr	3	0.25	0.0
d	29694.0	dance	17.0	ance	4	0.2	0.5
d	29694.0	cold	163.0	col	3	0.25	0.25
d	29694.0	cord	1.0	cor	3	0.25	0.25
d	29694.0	dcor	2.0	cor	3	0.25	0.5
d	29694.0	pied	19.0	pie	3	0.25	0.5
d	29694.0	dali	7.0	ali	3	0.25	0.75
d	29694.0	dalt	1.0	alt	3	0.25	0.5
d	29694.0	dana	59.0	ana	3	0.25	0.75
d	29694.0	cred	11.0	cre	3	0.25	0.25
d	29694.0	hald	4.0	hal	3	0.25	0.25
d	29694.0	ated	1.0	ate	3	0.25	0.25
d	29694.0	date	18.0	ate	3	0.25	0.75
d	29694.0	prod	10.0	pro	3	0.25	0.25
d	29694.0	wand	196.0	wan	3	0.25	0.25
d	29694.0	dante	1.0	ante	4	0.2	0.5
d	29694.0	wifd	4.0	wif	3	0.25	0.25
d	29694.0	dlux	5.0	lux	3	0.25	0.5
d	29694.0	abd	1.0	ab	2	0.3333	0.25
d	29694.0	add	39.0	ad	2	0.3333	0.5
d	29694.0	dad	1.0	ad	2	0.3333	0.75
d	29694.0	dam	1.0	am	2	0.3333	0.75
d	29694.0	and	103330.0	an	2	0.3333	0.25
d	29694.0	dan	24.0	an	2	0.3333	0.75
d	29694.0	dar	1.0	ar	2	0.3333	0.75
d	29694.0	dat	3.0	at	2	0.3333	0.75
d	29694.0	bed	1414405.0	be	2	0.3333	0.5
d	29694.0	dbe	3.0	be	2	0.3333	0.75
d	29694.0	bid	1.0	bi	2	0.3333	0.5
d	29694.0	child	12045.0	chil	4	0.2	0.25
d	29694.0	cyd	1.0	cy	2	0.3333	0.5
d	29694.0	bedd	3.0	bed	3	0.25	0.5
d	29694.0	dbed	6.0	bed	3	0.25	0.5
d	29694.0	ded	2.0	de	2	0.3333	0.75
d	29694.0	edd	1.0	ed	2	0.3333	0.5
d	29694.0	ded	2.0	ed	2	0.3333	0.75
d	29694.0	dee	4.0	ee	2	0.3333	1.0
d	29694.0	eld	1.0	el	2	0.3333	0.25
d	29694.0	del	139.0	el	2	0.3333	0.75
d	29694.0	end	429.0	en	2	0.3333	0.25
d	29694.0	den	237.0	en	2	0.3333	0.75
d	29694.0	deo	7.0	eo	2	0.3333	1.0
d	29694.0	dep	1.0	ep	2	0.3333	0.75
d	29694.0	des	128.0	es	2	0.3333	0.75
d	29694.0	dule	4.0	ule	3	0.25	0.75
d	29694.0	dge	14.0	ge	2	0.3333	0.75
d	29694.0	dover	4.0	over	4	0.2	0.5
d	29694.0	dock	118.0	ock	3	0.25	0.5
d	29694.0	dia	7.0	ia	2	0.3333	1.0
d	29694.0	idd	2.0	id	2	0.3333	0.5
d	29694.0	die	2.0	ie	2	0.3333	1.0
d	29694.0	ind	4.0	in	2	0.3333	0.25
d	29694.0	din	28.0	in	2	0.3333	0.75
d	29694.0	isd	38.0	is	2	0.3333	0.25
d	29694.0	dis	5.0	is	2	0.3333	0.75
d	29694.0	abled	3.0	able	4	0.2	0.0
d	29694.0	led	221.0	le	2	0.3333	0.5
d	29694.0	sold	2.0	sol	3	0.25	0.25
d	29694.0	ndd	37.0	nd	2	0.3333	0.5
d	29694.0	ned	30.0	ne	2	0.3333	0.5
d	29694.0	bond	15.0	bon	3	0.25	0.25
d	29694.0	dom	107.0	om	2	0.3333	0.75
d	29694.0	don	10.0	on	2	0.3333	0.75
d	29694.0	dor	35.0	or	2	0.3333	0.75
d	29694.0	dos	18.0	os	2	0.3333	0.75
d	29694.0	dot	1.0	ot	2	0.3333	0.75
d	29694.0	dow	1.0	ow	2	0.3333	1.0
d	29694.0	red	2151.0	re	2	0.3333	0.5
d	29694.0	doma	5.0	oma	3	0.25	0.75
d	29694.0	sed	20.0	se	2	0.3333	0.5
d	29694.0	dsm	1.0	sm	2	0.3333	0.5
d	29694.0	done	1.0	one	3	0.25	0.75
d	29694.0	ted	1.0	te	2	0.3333	0.5
d	29694.0	tod	7.0	to	2	0.3333	0.5
d	29694.0	doon	1.0	oon	3	0.25	0.75
d	29694.0	und	1.0	un	2	0.3333	0.25
d	29694.0	dun	1.0	un	2	0.3333	0.75
d	29694.0	dup	3.0	up	2	0.3333	0.75
d	29694.0	kind	70.0	kin	3	0.25	0.25
d	29694.0	outd	1.0	out	3	0.25	0.25
d	29694.0	dine	146.0	ine	3	0.25	0.75
f	14693.0	af	16272.0	a	1	0.5	0.5
f	14693.0	fa	61.0	a	1	0.5	1.0
f	14693.0	df	78.0	d	1	0.5	0.5
f	14693.0	fd	16.0	d	1	0.5	0.75
f	14693.0	ef	39.0	e	1	0.5	0.5
f	14693.0	fe	119.0	e	1	0.5	1.0
f	14693.0	if	34.0	i	1	0.5	0.5
f	14693.0	fi	9749.0	i	1	0.5	1.0
f	14693.0	fk	16.0	k	1	0.5	0.75
f	14693.0	mf	21.0	m	1	0.5	0.5
f	14693.0	nf	159.0	n	1	0.5	0.5
f	14693.0	fn	18.0	n	1	0.5	0.75
f	14693.0	of	12300.0	o	1	0.5	0.5
f	14693.0	fo	39.0	o	1	0.5	1.0
f	14693.0	sf	74.0	s	1	0.5	0.5
f	14693.0	fs	90.0	s	1	0.5	0.75
f	14693.0	tf	19.0	t	1	0.5	0.5
f	14693.0	ft	1617.0	t	1	0.5	0.75
f	14693.0	fy	11.0	y	1	0.5	1.0
f	14693.0	fish	24.0	ish	3	0.25	0.75
f	14693.0	face	3.0	ace	3	0.25	0.75
f	14693.0	fist	1.0	ist	3	0.25	0.5
f	14693.0	fred	3.0	red	3	0.25	0.5
f	14693.0	fres	1.0	res	3	0.25	0.5
f	14693.0	fado	6.0	ado	3	0.25	0.75
f	14693.0	fern	69.0	ern	3	0.25	0.5
f	14693.0	fess	1.0	ess	3	0.25	0.75
f	14693.0	flat	1632.0	lat	3	0.25	0.5
f	14693.0	fall	16.0	all	3	0.25	0.75
f	14693.0	flex	30467.0	lex	3	0.25	0.5
f	14693.0	fare	16.0	are	3	0.25	0.75
f	14693.0	farm	47.0	arm	3	0.25	0.5
f	14693.0	fast	442.0	ast	3	0.25	0.5
f	14693.0	half	13070.0	hal	3	0.25	0.25
f	14693.0	pref	15.0	pre	3	0.25	0.25
f	14693.0	audf	2.0	aud	3	0.25	0.25
f	14693.0	ferro	3.0	erro	4	0.2	0.75
f	14693.0	flux	1.0	lux	3	0.25	0.5
f	14693.0	abf	462.0	ab	2	0.3333	0.25
f	14693.0	fab	945.0	ab	2	0.3333	0.75
f	14693.0	fac	25.0	ac	2	0.3333	0.75
f	14693.0	fan	6912.0	an	2	0.3333	0.75
f	14693.0	far	30.0	ar	2	0.3333	0.75
f	14693.0	fav	1.0	av	2	0.3333	0.75
f	14693.0	fax	9.0	ax	2	0.3333	0.75
f	14693.0	transf	21.0	trans	5	0.1667	0.0
f	14693.0	bedf	1.0	bed	3	0.25	0.25
f	14693.0	def	119.0	de	2	0.3333	0.5
f	14693.0	fee	13686.0	ee	2	0.3333	1.0
f	14693.0	elf	1.0	el	2	0.3333	0.25
f	14693.0	fel	1.0	el	2	0.3333	0.75
f	14693.0	fen	1.0	en	2	0.3333	0.75
f	14693.0	fes	11.0	es	2	0.3333	0.75
f	14693.0	flock	1.0	lock	4	0.2	0.25
f	14693.0	fil	1.0	il	2	0.3333	0.75
f	14693.0	inf	2.0	in	2	0.3333	0.25
f	14693.0	fin	4.0	in	2	0.3333	0.75
f	14693.0	fly	380.0	ly	2	0.3333	0.75
f	14693.0	off	7855.0	of	2	0.3333	0.5
f	14693.0	fon	2.0	on	2	0.3333	0.75
f	14693.0	for	48141.0	or	2	0.3333	0.75
f	14693.0	ref	2505.0	re	2	0.3333	0.5
f	14693.0	fre	46.0	re	2	0.3333	0.75
f	14693.0	fun	194.0	un	2	0.3333	0.75
f	14693.0	fine	14.0	ine	3	0.25	0.75
f	14693.0	fing	49.0	ing	3	0.25	0.5
g	7504.0	bugang	2.0	bugan	5	0.1667	0.0
g	7504.0	ag	12127.0	a	1	0.5	0.5
g	7504.0	ga	27.0	a	1	0.5	1.0
g	7504.0	dg	75.0	d	1	0.5	0.5
g	7504.0	gd	17.0	d	1	0.5	0.75
g	7504.0	eg	37.0	e	1	0.5	0.5
g	7504.0	ge	22.0	e	1	0.5	1.0
g	7504.0	ig	7.0	i	1	0.5	0.5
g	7504.0	gi	27.0	i	1	0.5	1.0
g	7504.0	gk	11.0	k	1	0.5	0.75
g	7504.0	lg	94.0	l	1	0.5	0.5
g	7504.0	gl	10.0	l	1	0.5	0.75
g	7504.0	mg	5.0	m	1	0.5	0.5
g	7504.0	gm	9.0	m	1	0.5	0.75
g	7504.0	ng	55.0	n	1	0.5	0.5
g	7504.0	gn	9.0	n	1	0.5	0.75
g	7504.0	go	1185.0	o	1	0.5	1.0
g	7504.0	sg	2531.0	s	1	0.5	0.5
g	7504.0	gs	11.0	s	1	0.5	0.75
g	7504.0	gt	54.0	t	1	0.5	0.75
g	7504.0	gy	7.0	y	1	0.5	1.0
g	7504.0	gite	13.0	ite	3	0.25	0.75
g	7504.0	pang	40.0	pan	3	0.25	0.25
g	7504.0	give	11.0	ive	3	0.25	0.75
g	7504.0	tong	3.0	ton	3	0.25	0.25
g	7504.0	gand	1.0	and	3	0.25	0.5
g	7504.0	twig	2.0	twi	3	0.25	0.5
